time,latitude,longitude,mag,place
2019-11-12T06:46:20.430Z,33.4913333,-116.7848333,0.45,"9km NE of Aguanga, CA"
2019-11-12T06:45:13.510Z,35.7063333,-117.5515,0.62,"15km NE of Ridgecrest, CA"
2019-11-12T06:41:57.750Z,35.861,-117.6806667,0.51,"22km ESE of Little Lake, CA"
2019-11-12T06:41:19.392Z,64.5045,-147.1844,0.8,"13km W of Salcha, Alaska"
2019-11-12T06:29:28.640Z,35.6176667,-117.446,0.94,"17km SSW of Searles Valley, CA"
2019-11-12T06:27:58.240Z,33.8708333,-116.199,1.99,"17km N of Indio, CA"
2019-11-12T06:26:43.370Z,35.6276667,-117.4691667,0.86,"17km SSW of Searles Valley, CA"
2019-11-12T06:24:03.000Z,19.6043,-64.6531,2.89,"131km N of Road Town, British Virgin Islands"
2019-11-12T06:23:15.480Z,19.3141,-67.3721,2.62,"95km NNW of San Antonio, Puerto Rico"
2019-11-12T06:23:11.430Z,32.8015,-115.5468333,1.44,"2km NE of El Centro, CA"
2019-11-12T06:22:14.580Z,33.6038333,-116.8111667,0.23,"14km WNW of Anza, CA"
2019-11-12T06:19:49.303Z,61.391,-151.8186,2.2,"83km NNW of Nikiski, Alaska"
2019-11-12T06:16:42.410Z,36.8460007,-121.5728302,2.45,"3km W of San Juan Bautista, CA"
2019-11-12T06:14:30.130Z,32.7868333,-115.5458333,1.21,"1km E of El Centro, CA"
2019-11-12T06:13:21.470Z,32.7953333,-115.543,1.51,"2km ENE of El Centro, CA"
2019-11-12T06:11:12.190Z,32.793,-115.5526667,1.64,"1km NE of El Centro, CA"
2019-11-12T06:07:55.600Z,35.8195,-117.6516667,0.79,"22km N of Ridgecrest, CA"
2019-11-12T06:07:36.009Z,60.5755,-152.4764,1.9,"17km NE of Redoubt Volcano, Alaska"
2019-11-12T06:04:53.340Z,32.796,-115.554,1.53,"1km NNE of El Centro, CA"
2019-11-12T06:02:26.760Z,35.7098333,-117.5058333,1.26,"11km SW of Searles Valley, CA"
2019-11-12T05:59:15.440Z,35.778,-117.5951667,0.91,"17km W of Searles Valley, CA"
2019-11-12T05:58:31.772Z,60.3083,-143.3905,1.1,"59km WNW of Cape Yakataga, Alaska"
2019-11-12T05:56:50.670Z,32.7961667,-115.5436667,1.09,"2km NE of El Centro, CA"
2019-11-12T05:56:47.960Z,34.5363333,-120.528,2.59,"13km SSW of Lompoc, CA"
2019-11-12T05:56:33.560Z,32.7833333,-115.5498333,1.24,"1km SE of El Centro, CA"
2019-11-12T05:56:03.030Z,36.0713333,-117.8393333,1.01,"10km ENE of Coso Junction, CA"
2019-11-12T05:49:40.030Z,32.7868333,-115.5423333,1.81,"2km E of El Centro, CA"
2019-11-12T05:47:05.840Z,33.6763333,-116.769,0.47,"8km SSW of Idyllwild, CA"
2019-11-12T05:46:06.110Z,35.6063333,-117.4685,0.79,"19km E of Ridgecrest, CA"
2019-11-12T05:41:28.950Z,32.7986667,-115.5505,1.51,"1km NNE of El Centro, CA"
2019-11-12T05:24:14.520Z,32.7858333,-115.5363333,1.61,"2km E of El Centro, CA"
2019-11-12T05:23:37.290Z,19.184166,-155.4471741,1.87,"4km SE of Pahala, Hawaii"
2019-11-12T05:22:49.730Z,35.8273333,-117.6251667,0.66,"21km WNW of Searles Valley, CA"
2019-11-12T05:21:01.830Z,34.043,-117.242,0.76,"2km ESE of Loma Linda, CA"
2019-11-12T05:17:54.960Z,32.8013333,-115.552,1.29,"2km NNE of El Centro, CA"
2019-11-12T05:16:06.720Z,33.372,-116.2583333,0.76,"17km NE of Borrego Springs, CA"
2019-11-12T05:15:37.900Z,35.9053333,-117.6968333,0.77,"19km E of Little Lake, CA"
2019-11-12T05:13:10.350Z,19.4775,-155.5975,1.29,"28km E of Honaunau-Napoopoo, Hawaii"
2019-11-12T05:11:02.790Z,33.485,-116.4943333,0.39,"18km ESE of Anza, CA"
2019-11-12T05:08:39.760Z,35.9103333,-117.748,0.91,"15km ESE of Little Lake, CA"
2019-11-12T05:06:27.030Z,35.7236667,-117.5373333,1.2,"13km WSW of Searles Valley, CA"
2019-11-12T05:02:05.975Z,60.3332,-143.3686,2,"59km WNW of Cape Yakataga, Alaska"
2019-11-12T04:57:52.750Z,33.7155,-116.8248333,0.97,"7km ESE of Valle Vista, CA"
2019-11-12T04:54:27.550Z,19.1918,-67.2568,2.6,"79km NNW of San Antonio, Puerto Rico"
2019-11-12T04:51:46.921Z,61.4848,-150.1971,1.9,"13km WSW of Big Lake, Alaska"
2019-11-12T04:47:43.880Z,35.837,-117.6688333,0.81,"24km N of Ridgecrest, CA"
2019-11-12T04:47:11.080Z,35.9036667,-117.6853333,0.99,"20km E of Little Lake, CA"
2019-11-12T04:42:14.500Z,32.8,-115.5513333,1.38,"2km NNE of El Centro, CA"
2019-11-12T04:41:49.160Z,19.7903333,-156.102,2.42,"14km WNW of Kalaoa, Hawaii"
2019-11-12T04:39:43.806Z,37.1172,-116.2146,0.1,"53km ENE of Beatty, Nevada"
2019-11-12T04:37:36.950Z,19.0493,-66.8421,2.19,"62km N of Hatillo, Puerto Rico"
2019-11-12T04:36:57.000Z,36.0701667,-117.8433333,0.89,"10km ENE of Coso Junction, CA"
2019-11-12T04:34:26.280Z,17.987,-66.3276,2,"1km WNW of Las Ochenta, Puerto Rico"
2019-11-12T04:32:41.658Z,63.0807,-149.4767,1.3,"43km SW of Cantwell, Alaska"
2019-11-12T04:28:13.560Z,35.716,-117.5508333,0.98,"14km WSW of Searles Valley, CA"
2019-11-12T04:21:50.970Z,32.7963333,-115.5578333,1.2,"1km N of El Centro, CA"
2019-11-12T04:21:31.280Z,35.6083333,-117.5913333,1.58,"8km E of Ridgecrest, CA"
2019-11-12T04:20:07.864Z,37.8485,-115.1149,1.2,"53km N of Alamo, Nevada"
2019-11-12T04:15:30.540Z,32.7863333,-115.5476667,1.55,"1km ESE of El Centro, CA"
2019-11-12T04:14:04.550Z,35.708,-117.4931667,1.09,"10km SW of Searles Valley, CA"
2019-11-12T04:12:15.380Z,60.0366667,-153.0496667,-0.72,"52km SSW of Redoubt Volcano, Alaska"
2019-11-12T04:05:52.520Z,33.7695,-116.9286667,0.61,"3km ESE of San Jacinto, CA"
2019-11-12T04:03:39.710Z,35.6171667,-117.4881667,1.33,"17km E of Ridgecrest, CA"
2019-11-12T04:03:00.148Z,61.116,-141.7897,1.3,"122km NNE of Cape Yakataga, Alaska"
2019-11-12T04:01:05.640Z,35.8716667,-117.6801667,1.08,"22km ESE of Little Lake, CA"
2019-11-12T03:49:06.020Z,33.9746667,-119.2156667,1.58,"19km S of Port Hueneme, CA"
2019-11-12T03:42:48.070Z,32.8023333,-115.5521667,1.13,"2km NNE of El Centro, CA"
2019-11-12T03:34:56.700Z,32.78,-115.5403333,2.47,"2km ESE of El Centro, CA"
2019-11-12T03:34:20.220Z,45.8486667,-111.3251667,0.29,"1km SSE of Manhattan, Montana"
2019-11-12T03:33:22.560Z,35.8686667,-117.7146667,1.45,"19km ESE of Little Lake, CA"
2019-11-12T03:33:17.624Z,60.4141,-143.1918,1.6,"57km NW of Cape Yakataga, Alaska"
2019-11-12T03:27:47.330Z,32.7913333,-115.5461667,1.38,"1km ENE of El Centro, CA"
2019-11-12T03:26:49.760Z,32.7745,-115.5355,1.82,"3km SE of El Centro, CA"
2019-11-12T03:25:59.850Z,36.0835,-117.3203333,1.43,"36km N of Trona, CA"
2019-11-12T03:25:57.070Z,32.7851667,-115.5431667,2.42,"1km ESE of El Centro, CA"
2019-11-12T03:24:05.070Z,19.8498333,-155.3665,2.79,"27km W of Pepeekeo, Hawaii"
2019-11-12T03:19:47.390Z,35.6983333,-117.5283333,0.56,"14km SW of Searles Valley, CA"
2019-11-12T03:18:42.539Z,36.5255,-98.99016667,0.7,"21km ENE of Mooreland, Oklahoma"
2019-11-12T03:15:27.620Z,32.7885,-115.5423333,1.54,"2km E of El Centro, CA"
2019-11-12T03:14:24.470Z,36.1135,-117.8566667,0.99,"11km NE of Coso Junction, CA"
2019-11-12T03:13:52.470Z,45.4648333,-112.0353333,0.16,"20km NNW of Virginia City, Montana"
2019-11-12T03:11:46.509Z,36.52683333,-98.98883333,1.23,"21km ENE of Mooreland, Oklahoma"
2019-11-12T03:08:51.910Z,35.8823333,-117.676,0.53,"22km ESE of Little Lake, CA"
2019-11-12T03:06:10.210Z,32.7946667,-115.5501667,1.35,"1km NE of El Centro, CA"
2019-11-12T03:00:00.230Z,32.7783333,-115.543,2.35,"2km SE of El Centro, CA"
2019-11-12T02:59:38.450Z,32.7803333,-115.539,2.18,"2km ESE of El Centro, CA"
2019-11-12T02:53:30.220Z,32.7845,-115.5363333,1.53,"2km E of El Centro, CA"
2019-11-12T02:52:51.250Z,32.7845,-115.5368333,1.41,"2km ESE of El Centro, CA"
2019-11-12T02:50:01.990Z,33.4633333,-116.588,1.22,"13km SE of Anza, CA"
2019-11-12T02:49:20.771Z,37.772,-115.9298,0.6,"60km SE of Warm Springs, Nevada"
2019-11-12T02:48:27.126Z,0.9527,123.6177,4.6,"10km NE of Pimpi, Indonesia"
2019-11-12T02:44:39.090Z,32.7698333,-115.524,1.24,"4km ESE of El Centro, CA"
2019-11-12T02:42:30.606Z,64.3865,-148.3642,1.3,"41km ESE of North Nenana, Alaska"
2019-11-12T02:40:02.220Z,36.4456667,-120.642,3.12,"4km NE of New Idria, CA"
2019-11-12T02:32:02.590Z,32.7743333,-115.5323333,1.45,"3km ESE of El Centro, CA"
2019-11-12T02:27:29.460Z,32.7933333,-115.5521667,2.47,"1km NE of El Centro, CA"
2019-11-12T02:24:50.750Z,32.7923333,-115.539,1.6,"2km ENE of El Centro, CA"
2019-11-12T02:24:42.550Z,32.7895,-115.5468333,1.53,"1km E of El Centro, CA"
2019-11-12T02:24:33.620Z,32.7733333,-115.5336667,1.33,"3km SE of El Centro, CA"
2019-11-12T02:23:59.710Z,36.2191667,-120.3343333,1.49,"9km NNE of Coalinga, CA"
2019-11-12T02:20:16.640Z,32.7911667,-115.5493333,2.46,"1km ENE of El Centro, CA"
2019-11-12T02:16:40.900Z,32.778,-115.5288333,2.44,"3km ESE of El Centro, CA"
2019-11-12T02:14:18.260Z,32.7758333,-115.5386667,3.61,"2km SE of El Centro, CA"
2019-11-12T02:13:52.180Z,32.7913333,-115.5473333,3.99,"1km ENE of El Centro, CA"
2019-11-12T02:12:04.200Z,36.0995,-117.8611667,0.89,"10km NE of Coso Junction, CA"
2019-11-12T02:11:21.890Z,57.8227,-155.9464,1.9,"105km SSE of King Salmon, Alaska"
2019-11-12T02:10:36.810Z,56.9015,-158.0541667,0.13,"84km NNE of Chignik Lake, Alaska"
2019-11-12T02:09:06.589Z,57.866,-156.0086,1.7,"99km SSE of King Salmon, Alaska"
2019-11-12T02:07:04.480Z,32.7873333,-115.547,2.77,"1km E of El Centro, CA"
2019-11-12T02:00:29.361Z,30.1118,80.2957,4.3,"36km NW of Dharchula, India"
2019-11-12T02:00:23.950Z,37.8431664,-122.0213318,1.33,"1km SE of Alamo, CA"
2019-11-12T01:58:36.370Z,37.8433342,-122.0268326,1.08,"1km SSE of Alamo, CA"
2019-11-12T01:55:19.870Z,35.8343333,-117.655,0.92,"24km N of Ridgecrest, CA"
2019-11-12T01:54:57.030Z,37.6538333,-118.8843333,-0.2,"8km ENE of Mammoth Lakes, CA"
2019-11-12T01:45:41.950Z,37.4339981,-121.8000031,1.37,"8km NNE of Alum Rock, CA"
2019-11-12T01:45:03.790Z,37.4300003,-121.7990036,1.17,"8km NNE of Alum Rock, CA"
2019-11-12T01:44:32.680Z,37.8460007,-122.0216675,1.83,"1km ESE of Alamo, CA"
2019-11-12T01:40:03.327Z,62.6103,-149.4898,2.2,"45km NE of Talkeetna, Alaska"
2019-11-12T01:21:51.890Z,37.4301682,-121.7986679,2.48,"8km NNE of Alum Rock, CA"
2019-11-12T01:19:40.614Z,63.1415,-149.7573,1.5,"49km SW of Cantwell, Alaska"
2019-11-12T01:16:18.630Z,37.4303322,-121.7985001,2.8,"8km NNE of Alum Rock, CA"
2019-11-12T01:12:54.880Z,35.6121667,-117.5915,0.78,"8km E of Ridgecrest, CA"
2019-11-12T01:11:42.310Z,33.1911667,-116.3501667,0.62,"8km SSE of Borrego Springs, CA"
2019-11-12T01:10:52.380Z,35.86,-117.6765,0.9,"22km ESE of Little Lake, CA"
2019-11-12T01:10:24.682Z,64.5195,-149.3004,1.3,"11km SW of North Nenana, Alaska"
2019-11-12T01:10:18.570Z,35.7576667,-117.6078333,0.69,"16km NNE of Ridgecrest, CA"
2019-11-12T01:08:01.270Z,35.8658333,-117.6546667,0.78,"24km ESE of Little Lake, CA"
2019-11-12T00:58:53.080Z,35.8961667,-117.6935,0.28,"20km ESE of Little Lake, CA"
2019-11-12T00:46:24.909Z,59.7523,-153.217,2.5,"77km W of Anchor Point, Alaska"
2019-11-12T00:42:00.720Z,38.7838333,-122.4203333,0.68,"12km ESE of Hidden Valley Lake, CA"
2019-11-12T00:41:05.010Z,45.7963333333333,-122.4395,1.52,"2km NNW of Venersborg, Washington"
2019-11-12T00:40:08.780Z,19.1981659,-155.4546661,2.01,"2km ESE of Pahala, Hawaii"
2019-11-12T00:27:49.080Z,38.2688333,-112.606,2.05,"3km ESE of Beaver, Utah"
2019-11-12T00:17:49.770Z,36.1371667,-117.8763333,1.23,"12km NNE of Coso Junction, CA"
2019-11-12T00:07:43.980Z,36.1013333,-117.8883333,1.11,"8km NE of Coso Junction, CA"
2019-11-12T00:02:19.775Z,63.1534,-151.5611,1.6,"118km NW of Talkeetna, Alaska"
2019-11-12T00:00:06.260Z,40.3048333,-121.1375,1.17,"5km NW of Hamilton Branch, CA"
2019-11-11T23:58:31.289Z,35.32333333,-96.50066667,2.41,"18km NE of Seminole, Oklahoma"
2019-11-11T23:57:33.270Z,58.29,-154.9706667,-0.55,"102km NW of Larsen Bay, Alaska"
2019-11-11T23:57:07.880Z,58.2981667,-154.9563333,-0.79,"102km NW of Larsen Bay, Alaska"
2019-11-11T23:53:52.730Z,19.292,-67.448,2.85,"95km NNW of San Antonio, Puerto Rico"
2019-11-11T23:46:42.200Z,19.2646,-65.1191,3.28,"106km N of Culebra, Puerto Rico"
2019-11-11T23:42:27.182Z,62.9897,-149.1915,1.5,"46km SSW of Cantwell, Alaska"
2019-11-11T23:40:59.323Z,1.3857,127.0147,5.3,"77km NNW of Kota Ternate, Indonesia"
2019-11-11T23:32:39.059Z,-2.4498,139.5744,4.1,"114km W of Abepura, Indonesia"
2019-11-11T23:32:36.480Z,35.6765,-117.5511667,1.31,"13km ENE of Ridgecrest, CA"
2019-11-11T23:28:37.500Z,35.6446667,-117.4951667,1.07,"16km SSW of Searles Valley, CA"
2019-11-11T23:24:25.600Z,33.8188333,-116.9011667,0.7,"7km NE of San Jacinto, CA"
2019-11-11T23:24:24.559Z,35.99416667,-96.78366667,1.77,"1km NW of Cushing, Oklahoma"
2019-11-11T23:24:23.929Z,35.99933333,-96.78116667,2.03,"2km NW of Cushing, Oklahoma"
2019-11-11T23:21:11.806Z,38.3951,-96.9022,3,"11km ENE of Marion, Kansas"
2019-11-11T23:03:28.056Z,-18.8857,-175.3598,6.1,"146km NW of Pangai, Tonga"
2019-11-11T23:03:17.570Z,34.2196667,-117.6398333,1.26,"12km NNW of Rancho Cucamonga, CA"
2019-11-11T23:00:21.359Z,-18.7159,-175.3578,5.4,"145km W of Neiafu, Tonga"
2019-11-11T22:57:45.920Z,19.4733334,-155.5856628,1.96,"29km E of Honaunau-Napoopoo, Hawaii"
2019-11-11T22:53:00.270Z,36.1186667,-117.881,1.27,"10km NE of Coso Junction, CA"
2019-11-11T22:45:24.060Z,35.6111667,-117.4448333,2,"18km SSW of Searles Valley, CA"
2019-11-11T22:42:11.272Z,38.6161,-118.1069,1.3,"32km SSW of Gabbs, Nevada"
2019-11-11T22:40:01.490Z,19.4634991,-155.6040039,1.7,"27km E of Honaunau-Napoopoo, Hawaii"
2019-11-11T22:33:38.130Z,58.2236667,-155.1258333,-1.23,"102km NW of Larsen Bay, Alaska"
2019-11-11T22:22:54.321Z,61.2466,-150.8199,0.9,"49km W of Anchorage, Alaska"
2019-11-11T22:20:32.420Z,35.7358333,-117.5811667,1.05,"15km NNE of Ridgecrest, CA"
2019-11-11T22:16:52.569Z,60.1263,-141.5148,1.5,"51km E of Cape Yakataga, Alaska"
2019-11-11T22:07:05.158Z,36.1059,-114.7456,1.2,"16km NNE of Boulder City, Nevada"
2019-11-11T22:03:39.180Z,35.9018333,-117.7376667,0.45,"16km ESE of Little Lake, CA"
2019-11-11T21:57:57.500Z,47.3448333333333,-117.8705,2.23,"27km SW of Cheney, Washington"
2019-11-11T21:52:56.410Z,39.807,-122.8253333,1.85,"19km NNW of Alder Springs, CA"
2019-11-11T21:33:38.340Z,34.8208333,-120.4573333,2.09,"5km SSW of Orcutt, CA"
2019-11-11T21:29:45.320Z,35.8498333,-117.6448333,0.74,"24km WNW of Searles Valley, CA"
2019-11-11T21:20:13.380Z,33.2246667,-116.732,0.71,"4km ESE of Lake Henshaw, CA"
2019-11-11T21:17:07.620Z,36.5299988,-120.9625015,1.69,"16km E of Pinnacles, CA"
2019-11-11T21:14:20.060Z,36.5248333,-120.9831667,1.32,"14km E of Pinnacles, CA"
2019-11-11T21:13:33.570Z,43.1968333,-110.7668333,1.07,"9km S of Hoback, Wyoming"
2019-11-11T21:04:50.920Z,58.597,-154.4046667,-0.04,"120km NNW of Larsen Bay, Alaska"
2019-11-11T21:03:50.700Z,36.0396652,-120.6036682,0.76,"22km NW of Parkfield, CA"
2019-11-11T20:52:23.991Z,-31.8006,-71.4447,4.3,"32km SW of Illapel, Chile"
2019-11-11T20:50:46.479Z,36.307,-98.161,2.78,"22km W of Waukomis, Oklahoma"
2019-11-11T20:48:19.588Z,61.4873,-149.902,1.5,"4km SE of Big Lake, Alaska"
2019-11-11T20:44:18.100Z,39.81,-122.8235,1.81,"20km NNW of Alder Springs, CA"
2019-11-11T20:41:32.820Z,38.832,-111.3836667,1.63,"36km SW of Ferron, Utah"
2019-11-11T20:34:59.140Z,35.614,-117.59,1.08,"8km E of Ridgecrest, CA"
2019-11-11T20:31:28.810Z,35.861,-117.6681667,0.98,"23km ESE of Little Lake, CA"
2019-11-11T20:29:37.390Z,35.6488333,-117.4531667,0.9,"14km SSW of Searles Valley, CA"
2019-11-11T20:04:47.780Z,40.5685,-122.2146667,1.47,"2km ENE of Palo Cedro, CA"
2019-11-11T20:00:38.800Z,32.7661667,-116.9026667,1.28,"4km NE of Rancho San Diego, CA"
2019-11-11T19:58:31.690Z,35.14016667,-95.37283333,2.6,"1km N of Quinton, Oklahoma"
2019-11-11T19:58:09.790Z,35.7156667,-117.5818333,1.03,"14km NE of Ridgecrest, CA"
2019-11-11T19:54:28.037Z,62.0631,-149.1682,2.3,"34km NNW of Sutton-Alpine, Alaska"
2019-11-11T19:51:53.430Z,34.9906667,-118.1881667,1.14,"7km S of Mojave, CA"
2019-11-11T19:42:20.460Z,33.8713333,-116.1905,1.21,"17km N of Indio, CA"
2019-11-11T19:40:31.170Z,35.683,-117.4695,1.17,"11km SSW of Searles Valley, CA"
2019-11-11T19:40:25.080Z,47.7015,-121.9355,1.88,"1km WNW of Lake Marcel-Stillwater, Washington"
2019-11-11T19:37:32.620Z,33.4876667,-116.4581667,0.56,"21km ESE of Anza, CA"
2019-11-11T19:34:03.990Z,35.793,-117.6181667,1.57,"20km W of Searles Valley, CA"
2019-11-11T19:28:35.328Z,62.1742,-151.208,2.2,"59km WSW of Talkeetna, Alaska"
2019-11-11T19:25:21.210Z,64.3696,-146.8269,1.5,"17km SSE of Salcha, Alaska"
2019-11-11T19:23:49.600Z,44.765,-110.8053333,0.69,"26km ENE of West Yellowstone, Montana"
2019-11-11T19:21:05.350Z,33.8701667,-116.1963333,2.12,"17km N of Indio, CA"
2019-11-11T19:11:59.220Z,35.9563333,-117.6536667,1.01,"23km E of Little Lake, CA"
2019-11-11T19:04:47.690Z,18.9575005,-155.4403381,2.3,"27km S of Pahala, Hawaii"
2019-11-11T19:01:45.020Z,52.0716667,-176.0431667,-0.31,"47km ENE of Adak, Alaska"
2019-11-11T18:57:43.120Z,19.8256667,-155.3696667,1.94,"27km W of Pepeekeo, Hawaii"
2019-11-11T18:55:39.530Z,46.6116666666667,-122.31,0.85,"6km NNW of Morton, Washington"
2019-11-11T18:51:41.420Z,33.4688333,-116.5663333,0.63,"14km SE of Anza, CA"
2019-11-11T18:51:32.138Z,64.3622,-146.8455,1.6,"18km S of Salcha, Alaska"
2019-11-11T18:45:28.540Z,19.8361667,-155.363,1.89,"26km W of Pepeekeo, Hawaii"
2019-11-11T18:40:55.310Z,48.093,-121.925666666667,1.68,"3km ENE of Granite Falls, Washington"
2019-11-11T18:34:37.620Z,19.839,-155.3645,2.98,"26km W of Pepeekeo, Hawaii"
2019-11-11T18:32:58.813Z,38.5981,-118.3553,-0.3,"24km ENE of Hawthorne, Nevada"
2019-11-11T18:32:56.220Z,35.6026667,-117.4123333,0.96,"18km S of Trona, CA"
2019-11-11T18:14:05.410Z,58.1825,-155.2951667,-0.17,"97km SE of King Salmon, Alaska"
2019-11-11T18:12:10.612Z,56.3427,-149.9272,2.5,"220km SE of Kodiak, Alaska"
2019-11-11T18:11:27.130Z,36.5303333,-89.6343333,1.18,"7km SSW of Lilbourn, Missouri"
2019-11-11T18:04:51.220Z,33.5978333,-116.8083333,0.45,"13km WNW of Anza, CA"
2019-11-11T18:04:31.340Z,35.617,-117.4645,0.87,"18km SSW of Searles Valley, CA"
2019-11-11T18:02:16.239Z,63.2413,-151.3407,1.6,"120km NNW of Talkeetna, Alaska"
2019-11-11T17:41:55.170Z,61.4161667,-152.3231667,-0.2,"98km NW of Nikiski, Alaska"
2019-11-11T17:39:20.120Z,35.8245,-117.602,0.25,"19km WNW of Searles Valley, CA"
2019-11-11T17:19:20.680Z,33.9015,-116.2461667,0.16,"16km NE of Thousand Palms, CA"
2019-11-11T17:17:20.940Z,33.8715,-116.1958333,1.73,"17km N of Indio, CA"
2019-11-11T17:13:39.678Z,37.8634,-115.141,1.5,"55km N of Alamo, Nevada"
2019-11-11T17:11:23.100Z,19.8263333,-155.358,1.92,"26km W of Pepeekeo, Hawaii"
2019-11-11T17:08:47.180Z,19.8250008,-155.3571625,2.35,"26km W of Pepeekeo, Hawaii"
2019-11-11T17:08:05.790Z,67.0204,-154.0485,2.2,"81km NW of New Allakaket, Alaska"
2019-11-11T17:07:26.500Z,19.3746662,-155.2156677,1.7,"6km SSE of Volcano, Hawaii"
2019-11-11T17:06:32.280Z,19.809,-155.2815,1.18,"18km W of Pepeekeo, Hawaii"
2019-11-11T17:01:19.960Z,19.816,-155.359,1.76,"26km W of Pepeekeo, Hawaii"
2019-11-11T16:58:19.210Z,33.4941667,-116.7811667,0.57,"10km NE of Aguanga, CA"
2019-11-11T16:56:11.420Z,19.8169994,-155.3625031,1.9,"26km W of Pepeekeo, Hawaii"
2019-11-11T16:54:56.284Z,20.8534,121.7664,4.8,"10km NW of Itbayat, Philippines"
2019-11-11T16:54:18.287Z,60.6459,-150.8726,1.8,"13km NNW of Sterling, Alaska"
2019-11-11T16:53:20.310Z,35.6675,-117.5166667,1.54,"15km SW of Searles Valley, CA"
2019-11-11T16:38:44.880Z,33.9885,-116.9205,0.85,"8km NNW of Banning, CA"
2019-11-11T16:37:41.530Z,35.6703333,-117.5341667,0.7,"14km ENE of Ridgecrest, CA"
2019-11-11T16:35:52.790Z,19.8638333,-155.3561667,4.93,"26km W of Pepeekeo, Hawaii"
2019-11-11T16:33:05.710Z,19.8338337,-155.3521729,2.59,"25km W of Pepeekeo, Hawaii"
2019-11-11T16:23:42.390Z,37.64,-118.9441667,0.13,"3km E of Mammoth Lakes, CA"
2019-11-11T16:16:46.810Z,35.7171667,-117.5836667,1.21,"14km NE of Ridgecrest, CA"
2019-11-11T16:14:43.899Z,63.1164,-151.496,2.5,"113km NW of Talkeetna, Alaska"
2019-11-11T16:14:21.884Z,64.2154,-148.0791,2.5,"58km NE of Healy, Alaska"
2019-11-11T16:13:02.130Z,19.3748341,-155.4401703,1.97,"19km NNE of Pahala, Hawaii"
2019-11-11T16:08:37.980Z,18.683,-64.3801,3.29,"38km NE of Road Town, British Virgin Islands"
2019-11-11T16:03:57.939Z,12.4931,-88.1565,4.6,"78km S of Intipuca, El Salvador"
2019-11-11T16:01:20.980Z,35.9481667,-117.3806667,1.67,"20km N of Searles Valley, CA"
2019-11-11T15:56:18.940Z,35.7638333,-90.149,1.7,"12km S of Manila, Arkansas"
2019-11-11T15:52:41.990Z,-0.9575,128.5457,4.5,"106km ENE of Laiwui, Indonesia"
2019-11-11T15:48:33.230Z,37.6421667,-118.9016667,-0.04,"7km E of Mammoth Lakes, CA"
2019-11-11T15:44:00.420Z,38.8091667,-122.8191667,0.99,"6km WNW of The Geysers, CA"
2019-11-11T15:40:42.840Z,35.8633333,-117.689,-0.28,"21km ESE of Little Lake, CA"
2019-11-11T15:40:32.450Z,35.8906667,-117.6778333,-0.72,"21km ESE of Little Lake, CA"
2019-11-11T15:23:10.600Z,19.2010002,-155.4521637,1.91,"2km E of Pahala, Hawaii"
2019-11-11T15:15:36.585Z,63.4697,-151.3307,1.3,"119km W of Cantwell, Alaska"
2019-11-11T15:10:37.820Z,38.2728333,-108.9168333,1.86,"56km N of Dove Creek, Colorado"
2019-11-11T15:10:17.583Z,60.0723,-141.1894,1.7,"69km E of Cape Yakataga, Alaska"
2019-11-11T15:00:11.518Z,60.0039,-153.2735,2.5,"61km SSW of Redoubt Volcano, Alaska"
2019-11-11T14:48:26.610Z,37.5446667,-118.704,0.87,"3km SW of Toms Place, CA"
2019-11-11T14:45:28.355Z,66.2736,-157.0954,1.7,"71km S of Kobuk, Alaska"
2019-11-11T14:42:40.060Z,38.7891667,-122.4361667,2.27,"11km E of Hidden Valley Lake, CA"
2019-11-11T14:41:20.351Z,60.1892,-152.7223,2.2,"33km S of Redoubt Volcano, Alaska"
2019-11-11T14:38:28.900Z,33.7081667,-117.4393333,1.1,"11km WNW of Lake Elsinore, CA"
2019-11-11T14:37:13.836Z,-15.2828,-173.2936,4.6,"88km NNE of Hihifo, Tonga"
2019-11-11T14:36:35.670Z,19.3225,-67.3893,2.49,"97km NNW of San Antonio, Puerto Rico"
2019-11-11T14:11:44.160Z,45.0906667,-112.9063333,0.98,"25km WSW of Dillon, Montana"
2019-11-11T14:02:49.652Z,60.1991,-141.3385,1.5,"62km ENE of Cape Yakataga, Alaska"
2019-11-11T14:02:02.355Z,59.912,-137.5186,1.9,"93km S of Haines Junction, Canada"
2019-11-11T13:58:57.440Z,36.1103333,-117.8761667,1.67,"10km NE of Coso Junction, CA"
2019-11-11T13:56:32.690Z,36.6290016,-121.1804962,1.42,"11km NNW of Pinnacles, CA"
2019-11-11T13:55:15.850Z,35.6781667,-117.4798333,1.37,"12km SW of Searles Valley, CA"
2019-11-11T13:38:38.846Z,38.5618,-118.4129,1.5,"18km ENE of Hawthorne, Nevada"
2019-11-11T13:35:11.440Z,19.4143333,-155.2796631,1.79,"4km WSW of Volcano, Hawaii"
2019-11-11T13:31:25.490Z,61.6022,-151.1862,2.4,"62km WSW of Willow, Alaska"
2019-11-11T13:30:10.550Z,38.8116684,-122.8249969,1.75,"7km WNW of The Geysers, CA"
2019-11-11T13:19:53.010Z,34.0661667,-117.5331667,0.99,"8km NW of Glen Avon, CA"
2019-11-11T12:57:08.890Z,38.5323333,-122.2978333,1.98,"14km ESE of Angwin, CA"
2019-11-11T12:44:34.000Z,46.9736667,-114.1623333,0.16,"6km SE of Frenchtown, Montana"
